0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value
HALLMARK_BILE_ACID_METABOLISM	1.00703858278193	HALLMARK_ADIPOGENESIS	0.838023954169003	HALLMARK_DNA_REPAIR	0.553814784310798	HALLMARK_ALLOGRAFT_REJECTION	0.230923057442479	HALLMARK_UV_RESPONSE_UP	0.226530979378119	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.225384644564532	HALLMARK_HEDGEHOG_SIGNALING	0.33208229841474	HALLMARK_UV_RESPONSE_DN	0.352012440443149	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.2910332447996	HALLMARK_GLYCOLYSIS	0.12239370539268	HALLMARK_KRAS_SIGNALING_UP	0.362076452319611	HALLMARK_COMPLEMENT	0.381232138705601
HALLMARK_FATTY_ACID_METABOLISM	0.947056182886776	HALLMARK_PROTEIN_SECRETION	0.707095200097221	HALLMARK_KRAS_SIGNALING_UP	0.445617784307358	HALLMARK_KRAS_SIGNALING_DN	0.205269270105951	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.210511772424824	HALLMARK_SPERMATOGENESIS	0.225384644564532	HALLMARK_HYPOXIA	0.241312208101007	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.339762095656666	HALLMARK_INFLAMMATORY_RESPONSE	1.27643651842859	HALLMARK_APOPTOSIS	0.0135126317185226	HALLMARK_UV_RESPONSE_UP	0.357345516899925	HALLMARK_MYC_TARGETS_V2	0.36233857723644
HALLMARK_HEDGEHOG_SIGNALING	0.927062743507369	HALLMARK_APICAL_JUNCTION	0.6752217932459	HALLMARK_PANCREAS_BETA_CELLS	0.432729872491479	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.190447147408492	HALLMARK_KRAS_SIGNALING_DN	0.210511772424824	HALLMARK_APICAL_SURFACE	0.207225766990225	HALLMARK_SPERMATOGENESIS	0.23334852331393	HALLMARK_COMPLEMENT	0.328770429028126	HALLMARK_FATTY_ACID_METABOLISM	1.25595635184359	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.000579527274513827	HALLMARK_ANDROGEN_RESPONSE	0.340769625642336	HALLMARK_INFLAMMATORY_RESPONSE	0.348730413113483
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.897984674864633	HALLMARK_COMPLEMENT	0.638938183969038	HALLMARK_MTORC1_SIGNALING	0.423764333984421	HALLMARK_DNA_REPAIR	0.187881119173266	HALLMARK_HEME_METABOLISM	0.210081481324058	HALLMARK_IL2_STAT5_SIGNALING	0.199609661332955	HALLMARK_ESTROGEN_RESPONSE_LATE	0.222087804842291	HALLMARK_SPERMATOGENESIS	0.266859757304357	HALLMARK_ALLOGRAFT_REJECTION	1.22823210994469	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_APICAL_JUNCTION	0.293831962537281	HALLMARK_XENOBIOTIC_METABOLISM	0.344952645774605
HALLMARK_MTORC1_SIGNALING	0.843550158902693	HALLMARK_NOTCH_SIGNALING	0.482356099981689	HALLMARK_MYC_TARGETS_V2	0.418906875116958	HALLMARK_APICAL_SURFACE	0.187881119173266	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.192916344493702	HALLMARK_COAGULATION	0.184972190423412	HALLMARK_MTORC1_SIGNALING	0.158473625474306	HALLMARK_KRAS_SIGNALING_DN	0.266859757304357	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	1.22359770925675	HALLMARK_HYPOXIA	0	HALLMARK_DNA_REPAIR	0.25455734761012	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.314266541580212
HALLMARK_XENOBIOTIC_METABOLISM	0.821819877327173	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.417793251028074	HALLMARK_MYC_TARGETS_V1	0.393630535844386	HALLMARK_ANGIOGENESIS	0.133909068517285	HALLMARK_HYPOXIA	0.187385639846063	HALLMARK_ANGIOGENESIS	0.150392904861644	HALLMARK_PEROXISOME	0.156996201163948	HALLMARK_MITOTIC_SPINDLE	0.257806526561084	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.20936525196921	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.220248660261082	HALLMARK_KRAS_SIGNALING_DN	0.287498992549909
HALLMARK_COMPLEMENT	0.801908752320581	HALLMARK_ESTROGEN_RESPONSE_LATE	0.30360888873584	HALLMARK_FATTY_ACID_METABOLISM	0.375858429299921	HALLMARK_PEROXISOME	0.133909068517285	HALLMARK_GLYCOLYSIS	0.177532396204905	HALLMARK_PEROXISOME	0.150392904861644	HALLMARK_TGF_BETA_SIGNALING	0.145584812994134	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.247298702344197	HALLMARK_CHOLESTEROL_HOMEOSTASIS	1.12810730266046	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_PEROXISOME	0.191600920433602	HALLMARK_ANGIOGENESIS	0.202894264274992
HALLMARK_GLYCOLYSIS	0.744487526682617	HALLMARK_PEROXISOME	0.279823912963933	HALLMARK_TGF_BETA_SIGNALING	0.362063296705035	HALLMARK_BILE_ACID_METABOLISM	0.113837951558318	HALLMARK_IL2_STAT5_SIGNALING	0.164356334339598	HALLMARK_G2M_CHECKPOINT	0.140176491616048	HALLMARK_P53_PATHWAY	0.1448507046886	HALLMARK_FATTY_ACID_METABOLISM	0.231109966120154	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.10020372170375	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_COMPLEMENT	0.177330565008884	HALLMARK_BILE_ACID_METABOLISM	0.178011325320429
HALLMARK_ANDROGEN_RESPONSE	0.616654690293043	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.253082891788677	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.358606675132625	HALLMARK_P53_PATHWAY	0.10766330469486	HALLMARK_MITOTIC_SPINDLE	0.161021703143004	HALLMARK_UV_RESPONSE_UP	0.10629579717366	HALLMARK_APICAL_JUNCTION	0.0873220836529815	HALLMARK_ANGIOGENESIS	0.185209765327202	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.970109148344433	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_INFLAMMATORY_RESPONSE	0.171638761803778	HALLMARK_ANDROGEN_RESPONSE	0.115350868597231
HALLMARK_P53_PATHWAY	0.610869529399749	HALLMARK_GLYCOLYSIS	0.234101204217586	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.30345161088449	HALLMARK_HYPOXIA	0.0892064540836247	HALLMARK_COAGULATION	0.161021703143004	HALLMARK_XENOBIOTIC_METABOLISM	0.0901013463900034	HALLMARK_ADIPOGENESIS	0.0827740396913927	HALLMARK_HYPOXIA	0.183095707732155	HALLMARK_PROTEIN_SECRETION	0.937868752655294	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_GLYCOLYSIS	0.124870133708948	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.114909625759544
HALLMARK_ANGIOGENESIS	0.590023898569933	HALLMARK_HYPOXIA	0.208686595100495	HALLMARK_KRAS_SIGNALING_DN	0.30345161088449	HALLMARK_COMPLEMENT	0.0879580467715935	HALLMARK_PEROXISOME	0.138176978960923	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.082959723243827	HALLMARK_HEME_METABOLISM	0.0712480235215469	HALLMARK_XENOBIOTIC_METABOLISM	0.129373513248229	HALLMARK_PANCREAS_BETA_CELLS	0.701135634364258	HALLMARK_ADIPOGENESIS	0	HALLMARK_ADIPOGENESIS	0.119194216636493	HALLMARK_KRAS_SIGNALING_UP	0.108529862040532
HALLMARK_PEROXISOME	0.590023898569933	HALLMARK_APICAL_SURFACE	0.197760240947621	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.273475434483893	HALLMARK_UV_RESPONSE_UP	0.0875324359145001	HALLMARK_MYOGENESIS	0.089204215911333	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0647453721627765	HALLMARK_KRAS_SIGNALING_UP	0.0580782616931189	HALLMARK_ANDROGEN_RESPONSE	0.10216443043943	HALLMARK_ANDROGEN_RESPONSE	0.66244817657799	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_COAGULATION	0.113780670901806	HALLMARK_HEME_METABOLISM	0.102407245876936
HALLMARK_PROTEIN_SECRETION	0.576355531720978	HALLMARK_HEME_METABOLISM	0.195936248094957	HALLMARK_COMPLEMENT	0.206627575262748	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0711992098407507	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0597342985349086	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0624434048045722	HALLMARK_APOPTOSIS	0.0412091063768114	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0846437364195304	HALLMARK_UV_RESPONSE_UP	0.609678446651289	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_IL2_STAT5_SIGNALING	0.10212394812296	HALLMARK_P53_PATHWAY	0.0925206811298912
HALLMARK_DNA_REPAIR	0.551316674862225	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.180269013440215	HALLMARK_APOPTOSIS	0.19568094984287	HALLMARK_ADIPOGENESIS	0.0612915065120206	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0550984746257487	HALLMARK_MTORC1_SIGNALING	0.0548677134100625	HALLMARK_XENOBIOTIC_METABOLISM	0.0228492528413682	HALLMARK_INFLAMMATORY_RESPONSE	0.0712111420106567	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.59702299960156	HALLMARK_MYOGENESIS	0	HALLMARK_MTORC1_SIGNALING	0.0902174004762029	HALLMARK_FATTY_ACID_METABOLISM	0.076546560340191
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.551316674862225	HALLMARK_XENOBIOTIC_METABOLISM	0.164521837635239	HALLMARK_PEROXISOME	0.182349952363416	HALLMARK_G2M_CHECKPOINT	0.0403744746066293	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0550984746257487	HALLMARK_KRAS_SIGNALING_UP	0.0520601485309035	HALLMARK_IL2_STAT5_SIGNALING	0.0223771734065805	HALLMARK_APOPTOSIS	0.0603860457390664	HALLMARK_MYC_TARGETS_V1	0.531853375353538	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0889015210516619	HALLMARK_UV_RESPONSE_UP	0.0460544808526063
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.498865256567166	HALLMARK_IL2_STAT5_SIGNALING	0.162805430064983	HALLMARK_XENOBIOTIC_METABOLISM	0.176563516625202	HALLMARK_KRAS_SIGNALING_UP	0.0384860863253258	HALLMARK_MTORC1_SIGNALING	0.0458452698856933	HALLMARK_P53_PATHWAY	0.0491246621414279	HALLMARK_GLYCOLYSIS	0.0200404944616565	HALLMARK_G2M_CHECKPOINT	0.0180070978179722	HALLMARK_PEROXISOME	0.531853375353538	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_P53_PATHWAY	0.0822255963778127	HALLMARK_APICAL_JUNCTION	0.034920296581019
HALLMARK_APOPTOSIS	0.477126241079887	HALLMARK_KRAS_SIGNALING_UP	0.148610765557189	HALLMARK_BILE_ACID_METABOLISM	0.149533224006842	HALLMARK_INFLAMMATORY_RESPONSE	0.0295240078487163	HALLMARK_FATTY_ACID_METABOLISM	0.0411190815482873	HALLMARK_FATTY_ACID_METABOLISM	0.0472518505196612	HALLMARK_MITOTIC_SPINDLE	0.0175817455034292	HALLMARK_P53_PATHWAY	0.0169893504961142	HALLMARK_UV_RESPONSE_DN	0.352012440443149	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_MYOGENESIS	0.0651974482311025	HALLMARK_GLYCOLYSIS	0.034920296581019
HALLMARK_NOTCH_SIGNALING	0.395780922319141	HALLMARK_BILE_ACID_METABOLISM	0.0969446196343872	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.143298202035283	HALLMARK_APICAL_JUNCTION	0.014054781755497	HALLMARK_COMPLEMENT	0.032229048959261	HALLMARK_INFLAMMATORY_RESPONSE	0.0408546751660447	HALLMARK_COAGULATION	0.0175817455034292	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0104836761386547	HALLMARK_XENOBIOTIC_METABOLISM	0.302465856492032	HALLMARK_APICAL_JUNCTION	0	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0496266525169608	HALLMARK_ADIPOGENESIS	0.0330505127285573
HALLMARK_MYC_TARGETS_V1	0.369548937947214	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0852658920095012	HALLMARK_IL2_STAT5_SIGNALING	0.127941856397107	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0123464850901936	HALLMARK_ALLOGRAFT_REJECTION	0.0177967497465443	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0333019669101397	HALLMARK_INFLAMMATORY_RESPONSE	0.0138128545136561	HALLMARK_ALLOGRAFT_REJECTION	0.00754236653608986	HALLMARK_HEME_METABOLISM	0.296495833014877	HALLMARK_APICAL_SURFACE	0	HALLMARK_HYPOXIA	0.03085741640221	HALLMARK_COAGULATION	0.0312836318633418
HALLMARK_HYPOXIA	0.369296674106249	HALLMARK_P53_PATHWAY	0.0726195699813558	HALLMARK_SPERMATOGENESIS	0.096141477478881	HALLMARK_COAGULATION	0.0121622457505075	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0153512886346495	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0237998355582679	HALLMARK_G2M_CHECKPOINT	0.0118855670072807	HALLMARK_IL2_STAT5_SIGNALING	0.00166642595612439	HALLMARK_KRAS_SIGNALING_DN	0.266859757304357	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_G2M_CHECKPOINT	0.0195818899925395	HALLMARK_MTORC1_SIGNALING	0.0237956569193663
HALLMARK_HEME_METABOLISM	0.362674002441407	HALLMARK_KRAS_SIGNALING_DN	0.0666216966100664	HALLMARK_APICAL_JUNCTION	0.0787282400042709	HALLMARK_MTORC1_SIGNALING	0.00847691688204853	HALLMARK_ADIPOGENESIS	0.0140492595144683	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0184363147646549	HALLMARK_COMPLEMENT	0.00858323700993606	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.000516584501433385	HALLMARK_DNA_REPAIR	0.247298702344197	HALLMARK_COMPLEMENT	0	HALLMARK_APOPTOSIS	0.0139348367947657	HALLMARK_UV_RESPONSE_DN	0.0191376266251612
HALLMARK_KRAS_SIGNALING_DN	0.355939764118952	HALLMARK_FATTY_ACID_METABOLISM	0.0569280682168313	HALLMARK_GLYCOLYSIS	0.0787282400042709	HALLMARK_UV_RESPONSE_DN	0.00635256749281	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0113582423213986	HALLMARK_ADIPOGENESIS	0.0170362991304325	HALLMARK_ALLOGRAFT_REJECTION	0.00447821923796016	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_ANGIOGENESIS	0.185209765327202	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0118703521083878	HALLMARK_MYOGENESIS	0.0162596937983622
HALLMARK_ESTROGEN_RESPONSE_LATE	0.321977985996569	HALLMARK_UV_RESPONSE_UP	0.0568210558018308	HALLMARK_ANDROGEN_RESPONSE	0.0753521007459241	HALLMARK_APOPTOSIS	0.00511679909786908	HALLMARK_APOPTOSIS	0.00559906509607399	HALLMARK_COMPLEMENT	0.0076188738515249	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_TGF_BETA_SIGNALING	0.172819916837754	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0088640834447009	HALLMARK_HYPOXIA	0.00683593892252068
HALLMARK_ALLOGRAFT_REJECTION	0.298603452709375	HALLMARK_MTORC1_SIGNALING	0.0427905430448307	HALLMARK_ADIPOGENESIS	0.0730463859511123	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.00287278353462706	HALLMARK_ESTROGEN_RESPONSE_LATE	0.00486071341181075	HALLMARK_APOPTOSIS	0.00712555166638031	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_DNA_REPAIR	0	HALLMARK_ADIPOGENESIS	0.112120909358418	HALLMARK_INFLAMMATORY_RESPONSE	0	HALLMARK_ALLOGRAFT_REJECTION	0.00837709045691507	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.00600635619975027
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.253657847337964	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0400229320424748	HALLMARK_E2F_TARGETS	0.0647514643906611	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	9.33659596181733e-05	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.00341069006535794	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0971972619101311	HALLMARK_XENOBIOTIC_METABOLISM	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0
HALLMARK_MYC_TARGETS_V2	0.252921329362541	HALLMARK_MYC_TARGETS_V1	0.0318179686626108	HALLMARK_COAGULATION	0.0271229573133617	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_DNA_REPAIR	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_IL2_STAT5_SIGNALING	0.0932206001805007	HALLMARK_FATTY_ACID_METABOLISM	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_MITOTIC_SPINDLE	0
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.235570666952945	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00572138401391394	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0227549952152048	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_DNA_REPAIR	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_KRAS_SIGNALING_UP	0.0873690062980825	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_TGF_BETA_SIGNALING	0
HALLMARK_APICAL_JUNCTION	0.20640160544719	HALLMARK_G2M_CHECKPOINT	0.00540895587794356	HALLMARK_HYPOXIA	0.018757391622117	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_DNA_REPAIR	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_E2F_TARGETS	0.0633344021707675	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_DNA_REPAIR	0
HALLMARK_TGF_BETA_SIGNALING	0.177309062432943	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.00393372965390057	HALLMARK_UV_RESPONSE_DN	0.012174366912694	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0.054889683249804	HALLMARK_P53_PATHWAY	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_G2M_CHECKPOINT	0
