0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value
HALLMARK_ADIPOGENESIS	1.27350564657783	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.000321774307612697	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.97298862503687	HALLMARK_ESTROGEN_RESPONSE_LATE	0.000490329907918322	HALLMARK_HYPOXIA	0.184185390929286	HALLMARK_ANGIOGENESIS	0.90774405057947	HALLMARK_ESTROGEN_RESPONSE_LATE	0.292073287630324	HALLMARK_APICAL_SURFACE	0.462013159743173	HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.26046401139379
HALLMARK_NOTCH_SIGNALING	1.23654401878383	HALLMARK_COAGULATION	0.000197122409889276	HALLMARK_IL2_STAT5_SIGNALING	9.48084659971612	HALLMARK_INFLAMMATORY_RESPONSE	0.000341008166688168	HALLMARK_IL2_STAT5_SIGNALING	0.181527199554852	HALLMARK_UV_RESPONSE_UP	0.894182781847077	HALLMARK_APICAL_JUNCTION	0.292073287630324	HALLMARK_UV_RESPONSE_UP	0.320200233270612	HALLMARK_APICAL_JUNCTION	1.02408058019721
HALLMARK_WNT_BETA_CATENIN_SIGNALING	1.22721646799739	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000119599377757658	HALLMARK_PI3K_AKT_MTOR_SIGNALING	8.9455634544163	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.000307259739848843	HALLMARK_BILE_ACID_METABOLISM	0.170276546391888	HALLMARK_INFLAMMATORY_RESPONSE	0.887371459073982	HALLMARK_HYPOXIA	0.265137952408203	HALLMARK_APOPTOSIS	0.30127021023262	HALLMARK_KRAS_SIGNALING_UP	0.979276227347137
HALLMARK_HYPOXIA	1.18834758516804	HALLMARK_PEROXISOME	8.78547273658682e-05	HALLMARK_INFLAMMATORY_RESPONSE	8.05494645092487	HALLMARK_MYOGENESIS	0.000153802812087672	HALLMARK_TGF_BETA_SIGNALING	0.142076799997731	HALLMARK_HEDGEHOG_SIGNALING	0.887127984512408	HALLMARK_FATTY_ACID_METABOLISM	0.20615331289886	HALLMARK_IL2_STAT5_SIGNALING	0.204816810022787	HALLMARK_SPERMATOGENESIS	0.651375704760236
HALLMARK_ESTROGEN_RESPONSE_EARLY	1.18834758516804	HALLMARK_MYOGENESIS	6.25872949866242e-05	HALLMARK_UV_RESPONSE_UP	7.76674095544898	HALLMARK_COMPLEMENT	0.000109583901205323	HALLMARK_XENOBIOTIC_METABOLISM	0.108764052701316	HALLMARK_HYPOXIA	0.872153001411081	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.181957450222118	HALLMARK_ANDROGEN_RESPONSE	0.19002782619844	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.584466383755364
HALLMARK_ANGIOGENESIS	1.15755996843768	HALLMARK_TGF_BETA_SIGNALING	1.97288228817812e-05	HALLMARK_DNA_REPAIR	7.45696982688943	HALLMARK_APICAL_JUNCTION	8.25481100208405e-05	HALLMARK_COMPLEMENT	0.106948456274356	HALLMARK_COAGULATION	0.847614125841037	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.15982172184158	HALLMARK_PEROXISOME	0.187385728059768	HALLMARK_HEDGEHOG_SIGNALING	0.558712408301024
HALLMARK_P53_PATHWAY	1.13727178493681	HALLMARK_IL6_JAK_STAT3_SIGNALING	8.32225936121894e-06	HALLMARK_P53_PATHWAY	7.43696649800341	HALLMARK_UV_RESPONSE_UP	6.12118183438895e-05	HALLMARK_GLYCOLYSIS	0.0903380808628621	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.844578586120565	HALLMARK_HEME_METABOLISM	0.141421942914606	HALLMARK_KRAS_SIGNALING_DN	0.11298361535884	HALLMARK_KRAS_SIGNALING_DN	0.445108517521431
HALLMARK_XENOBIOTIC_METABOLISM	1.08330804781773	HALLMARK_XENOBIOTIC_METABOLISM	3.86640091484534e-06	HALLMARK_COMPLEMENT	7.41211848870989	HALLMARK_ALLOGRAFT_REJECTION	5.48847442891768e-06	HALLMARK_INFLAMMATORY_RESPONSE	0.0873301823060507	HALLMARK_APICAL_SURFACE	0.811496151458536	HALLMARK_PROTEIN_SECRETION	0.124414319221178	HALLMARK_ALLOGRAFT_REJECTION	0.0601333313438808	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.435871319547168
HALLMARK_MITOTIC_SPINDLE	1.05455836773176	HALLMARK_MYC_TARGETS_V2	1.68896079159834e-06	HALLMARK_IL6_JAK_STAT3_SIGNALING	6.70187388799496	HALLMARK_INTERFERON_GAMMA_RESPONSE	5.15907101071703e-06	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0858627964188016	HALLMARK_SPERMATOGENESIS	0.615290881188314	HALLMARK_ANDROGEN_RESPONSE	0.122254852731689	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0587036703917901	HALLMARK_ESTROGEN_RESPONSE_LATE	0.292970089063584
HALLMARK_COAGULATION	1.05191150706668	HALLMARK_APICAL_JUNCTION	6.77799300999039e-07	HALLMARK_HYPOXIA	6.09252635460027	HALLMARK_KRAS_SIGNALING_UP	4.55834871893312e-06	HALLMARK_UV_RESPONSE_UP	0.0678509534323913	HALLMARK_PEROXISOME	0.606798222546701	HALLMARK_SPERMATOGENESIS	0.122254852731689	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_P53_PATHWAY	0.273553301668768
HALLMARK_PEROXISOME	0.836676202891067	HALLMARK_KRAS_SIGNALING_UP	4.91082529371252e-07	HALLMARK_G2M_CHECKPOINT	6.09252635460027	HALLMARK_P53_PATHWAY	4.28473260929667e-06	HALLMARK_SPERMATOGENESIS	0.0509822377742407	HALLMARK_TGF_BETA_SIGNALING	0.586924189525654	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.120138183195212	HALLMARK_HYPOXIA	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.27122926192885
HALLMARK_KRAS_SIGNALING_UP	0.792587928204125	HALLMARK_COMPLEMENT	2.8431467272374e-07	HALLMARK_MITOTIC_SPINDLE	6.08961956616122	HALLMARK_HYPOXIA	4.02752898652579e-06	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0497164794642691	HALLMARK_COMPLEMENT	0.407065735683767	HALLMARK_PEROXISOME	0.120138183195212	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_ANDROGEN_RESPONSE	0.230987141799313
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.719189033135317	HALLMARK_UV_RESPONSE_UP	1.9105869733509e-07	HALLMARK_ANDROGEN_RESPONSE	5.73337865405132	HALLMARK_ADIPOGENESIS	4.02752898652579e-06	HALLMARK_ADIPOGENESIS	0.0281920572148226	HALLMARK_GLYCOLYSIS	0.364599081832576	HALLMARK_ALLOGRAFT_REJECTION	0.116653610776178	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_BILE_ACID_METABOLISM	0.217005774186714
HALLMARK_APICAL_SURFACE	0.688847306091926	HALLMARK_ANDROGEN_RESPONSE	6.73898257759545e-08	HALLMARK_HEME_METABOLISM	5.54772949859717	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_UV_RESPONSE_DN	0.0156728888906064	HALLMARK_NOTCH_SIGNALING	0.356970884331596	HALLMARK_P53_PATHWAY	0.110833771665883	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_UV_RESPONSE_DN	0.131222656209429
HALLMARK_ESTROGEN_RESPONSE_LATE	0.578943138620399	HALLMARK_ALLOGRAFT_REJECTION	6.01002814851647e-08	HALLMARK_FATTY_ACID_METABOLISM	5.15685448442189	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0.00627963545698108	HALLMARK_ANDROGEN_RESPONSE	0.297305834096219	HALLMARK_UV_RESPONSE_UP	0.0521970170477422	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_UV_RESPONSE_UP	0.126910439806811
HALLMARK_ANDROGEN_RESPONSE	0.52981956958187	HALLMARK_INFLAMMATORY_RESPONSE	3.54806699602929e-08	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	5.112982191662	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.00506121380354546	HALLMARK_ADIPOGENESIS	0.177302907758374	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0272166444143791	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_MYOGENESIS	0.0976664070861459
HALLMARK_HEDGEHOG_SIGNALING	0.398129087663139	HALLMARK_IL2_STAT5_SIGNALING	2.08566121712232e-08	HALLMARK_GLYCOLYSIS	4.08378882049232	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.16844834062262	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_ADIPOGENESIS	0	HALLMARK_XENOBIOTIC_METABOLISM	0.0925752838649298
HALLMARK_TGF_BETA_SIGNALING	0.307982566222866	HALLMARK_P53_PATHWAY	1.1279892525856e-08	HALLMARK_TGF_BETA_SIGNALING	4.05460893667139	HALLMARK_DNA_REPAIR	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_APOPTOSIS	0.121327664102134	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_GLYCOLYSIS	0.0823747742293409
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.257668920554024	HALLMARK_HEME_METABOLISM	1.85546691826515e-09	HALLMARK_KRAS_SIGNALING_UP	3.57273964800943	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0965634417172335	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_MYOGENESIS	0	HALLMARK_ADIPOGENESIS	0.0789764321111283
HALLMARK_APOPTOSIS	0.25675405213166	HALLMARK_PROTEIN_SECRETION	1.84490039643812e-09	HALLMARK_XENOBIOTIC_METABOLISM	2.89325835943941	HALLMARK_APOPTOSIS	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_HEME_METABOLISM	0.0921072207697932	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_MITOTIC_SPINDLE	0.0733906859878341
HALLMARK_COMPLEMENT	0.249216086214427	HALLMARK_HYPOXIA	1.1543756787046e-09	HALLMARK_E2F_TARGETS	2.78570658753879	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_P53_PATHWAY	0.0689224127929498	HALLMARK_DNA_REPAIR	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_HYPOXIA	0
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.244153081706717	HALLMARK_FATTY_ACID_METABOLISM	1.13368285057455e-09	HALLMARK_PEROXISOME	2.47866503670066	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_DNA_REPAIR	0	HALLMARK_G2M_CHECKPOINT	0.0678788455026257	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.243818928352946	HALLMARK_UV_RESPONSE_DN	7.34552050783262e-10	HALLMARK_CHOLESTEROL_HOMEOSTASIS	2.32758005112723	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_MTORC1_SIGNALING	0.0678788455026257	HALLMARK_APOPTOSIS	0	HALLMARK_APICAL_JUNCTION	0	HALLMARK_TGF_BETA_SIGNALING	0
HALLMARK_UV_RESPONSE_UP	0.222037335184027	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	2.33702591845269e-10	HALLMARK_APICAL_JUNCTION	2.2856365287624	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_APOPTOSIS	0	HALLMARK_IL2_STAT5_SIGNALING	0.066851049074134	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_DNA_REPAIR	0
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.204205782721045	HALLMARK_APOPTOSIS	1.02385684767551e-10	HALLMARK_UV_RESPONSE_DN	1.71779681823541	HALLMARK_APICAL_SURFACE	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_FATTY_ACID_METABOLISM	0.0363699186494661	HALLMARK_ADIPOGENESIS	0	HALLMARK_COMPLEMENT	0	HALLMARK_G2M_CHECKPOINT	0
HALLMARK_INFLAMMATORY_RESPONSE	0.159860037587606	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.4981240963059e-11	HALLMARK_MYC_TARGETS_V2	1.66131191667016	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_XENOBIOTIC_METABOLISM	0.0191997569071027	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_NOTCH_SIGNALING	0
HALLMARK_SPERMATOGENESIS	0.153608777836062	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	6.00337724870643e-11	HALLMARK_ESTROGEN_RESPONSE_LATE	1.41622245974745	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0156467773927051	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_PROTEIN_SECRETION	0
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.142715895093353	HALLMARK_INTERFERON_ALPHA_RESPONSE	1.57806403939513e-11	HALLMARK_COAGULATION	1.2282980078167	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_E2F_TARGETS	0.0147992448609467	HALLMARK_APICAL_SURFACE	0	HALLMARK_INFLAMMATORY_RESPONSE	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0
HALLMARK_MTORC1_SIGNALING	0.103399137847108	HALLMARK_GLYCOLYSIS	2.49905462957356e-13	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.05456424309947	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0147992448609467	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_XENOBIOTIC_METABOLISM	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0874364626856516	HALLMARK_DNA_REPAIR	7.23245599914971e-15	HALLMARK_NOTCH_SIGNALING	0.847864566544208	HALLMARK_E2F_TARGETS	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_FATTY_ACID_METABOLISM	0	HALLMARK_MTORC1_SIGNALING	0
HALLMARK_KRAS_SIGNALING_DN	0.0688943790651354	HALLMARK_E2F_TARGETS	5.78596479931973e-16	HALLMARK_HEDGEHOG_SIGNALING	0.748343032080795	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_E2F_TARGETS	0
HALLMARK_E2F_TARGETS	0.0627117898510143	HALLMARK_MTORC1_SIGNALING	4.82163733276644e-16	HALLMARK_ANGIOGENESIS	0.606978093962965	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_E2F_TARGETS	0	HALLMARK_DNA_REPAIR	0	HALLMARK_E2F_TARGETS	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_MYC_TARGETS_V1	0
HALLMARK_IL2_STAT5_SIGNALING	0.0446597006932409	HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.92865493310657e-16	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.565287127544619	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_P53_PATHWAY	0	HALLMARK_MYC_TARGETS_V2	0
HALLMARK_PANCREAS_BETA_CELLS	0.0443497935654761	HALLMARK_ADIPOGENESIS	9.64327466553287e-17	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.544679583112903	HALLMARK_FATTY_ACID_METABOLISM	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_UV_RESPONSE_DN	0	HALLMARK_FATTY_ACID_METABOLISM	0
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.025312404557022	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_APICAL_SURFACE	0.429874900831894	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_INFLAMMATORY_RESPONSE	0	HALLMARK_ANGIOGENESIS	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0
HALLMARK_PROTEIN_SECRETION	0.0214915559593434	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_PANCREAS_BETA_CELLS	0.423039539185325	HALLMARK_GLYCOLYSIS	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_HEME_METABOLISM	0	HALLMARK_ANGIOGENESIS	0
HALLMARK_G2M_CHECKPOINT	0.00296094564156941	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_MYOGENESIS	0.334432211899576	HALLMARK_UV_RESPONSE_DN	0	HALLMARK_P53_PATHWAY	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_COAGULATION	0	HALLMARK_HEME_METABOLISM	0
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.000452756117783794	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_BILE_ACID_METABOLISM	0.224117688864991	HALLMARK_ANGIOGENESIS	0	HALLMARK_ANGIOGENESIS	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_UV_RESPONSE_DN	0	HALLMARK_BILE_ACID_METABOLISM	0	HALLMARK_COAGULATION	0
HALLMARK_ALLOGRAFT_REJECTION	0.000182986127330961	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0	HALLMARK_SPERMATOGENESIS	0.0855723228766551	HALLMARK_HEME_METABOLISM	0	HALLMARK_COAGULATION	0	HALLMARK_ALLOGRAFT_REJECTION	0	HALLMARK_ANGIOGENESIS	0	HALLMARK_KRAS_SIGNALING_UP	0	HALLMARK_PEROXISOME	0
HALLMARK_MYC_TARGETS_V1	5.47697200144265e-07	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0	HALLMARK_KRAS_SIGNALING_DN	0.00101261221021442	HALLMARK_IL2_STAT5_SIGNALING	0	HALLMARK_ALLOGRAFT_REJECTION	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_IL2_STAT5_SIGNALING	0	HALLMARK_PANCREAS_BETA_CELLS	0	HALLMARK_PANCREAS_BETA_CELLS	0
