0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value
GOBP_LIPID_METABOLIC_PROCESS	8.23325724581423	GOBP_ACROSOME_REACTION	0.946591051475555	GOBP_CELL_ACTIVATION	47.6678512090584	GOBP_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY	1.51010822245687	GOBP_SHORT_TERM_MEMORY	3.01993668771881	GOBP_LOCOMOTION	10.8505029794994	GOBP_TRIGLYCERIDE_METABOLIC_PROCESS	4.93079957773082	GOBP_CELL_CYCLE_PHASE_TRANSITION	46.5645888498582	GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	28.3825101209861
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	7.85929999417383	GOBP_KERATINIZATION	0.931359795877813	GOBP_PEPTIDE_METABOLIC_PROCESS	46.2819270758691	GOBP_C_TERMINAL_PROTEIN_DEGLUTAMYLATION	1.50322521954981	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	2.96953420439432	GOBP_CELL_PROJECTION_ORGANIZATION	10.5756546552054	GOBP_ACYLGLYCEROL_HOMEOSTASIS	4.84490035591439	GOBP_DNA_REPLICATION	45.9673427465355	GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	26.7824153042167
GOBP_TRNA_PROCESSING	7.80593427952977	GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	0.883866109684336	GOBP_RESPONSE_TO_BIOTIC_STIMULUS	44.8706551623288	GOBP_COMPLEMENT_ACTIVATION	1.48579262871375	GOBP_MIDDLE_EAR_MORPHOGENESIS	2.89327816091333	GOBP_GLIAL_CELL_DIFFERENTIATION	10.0854070245733	GOBP_REGULATION_OF_MICROVILLUS_LENGTH	4.82553090783474	GOBP_REGULATION_OF_CELL_CYCLE	45.8946750280452	GOBP_LEUKOCYTE_CELL_CELL_ADHESION	24.6420737583688
GOBP_TUBE_DEVELOPMENT	7.6843702351907	GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE	0.856626649836169	GOBP_APOPTOTIC_PROCESS	44.8075826276326	GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	1.40726139251297	GOBP_MESONEPHRIC_TUBULE_FORMATION	2.87260401517332	GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	9.92802008789003	GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	4.72303861519745	GOBP_REGULATION_OF_CELL_CYCLE_PROCESS	37.9416126686833	GOBP_LEUKOCYTE_DIFFERENTIATION	24.2079500137686
GOBP_TUBE_MORPHOGENESIS	7.40866685019953	GOBP_PRESYNAPTIC_DENSE_CORE_VESICLE_EXOCYTOSIS	0.8505506203414	GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	43.2205899050676	GOBP_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	1.35945874216042	GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	2.84756962418209	GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	8.88243434783318	GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	4.65458851489891	GOBP_DNA_CONFORMATION_CHANGE	36.476257733394	GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	23.0483170250212
GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	7.25982535945305	GOBP_POSITIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH	0.828652088570803	GOBP_CELLULAR_AMIDE_METABOLIC_PROCESS	42.9776876492622	GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	1.32978374718079	GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	2.81967631391346	GOBP_CELL_CELL_SIGNALING	8.8776370628207	GOBP_CHYLOMICRON_REMODELING	4.65458851489891	GOBP_DNA_METABOLIC_PROCESS	36.2729876604779	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	22.747199650493
GOBP_POSITIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	7.20369164950595	GOBP_TESTOSTERONE_BIOSYNTHETIC_PROCESS	0.828652088570803	GOBP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	41.8356037060873	GOBP_GAMMA_AMINOBUTYRIC_ACID_TRANSPORT	1.32978374718079	GOBP_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	2.80491558985357	GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	8.71227304737419	GOBP_REGULATION_OF_HORMONE_LEVELS	4.44506258842989	GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	33.2730312528495	GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	22.2600335661073
GOBP_TRNA_MODIFICATION	7.19845735785952	GOBP_SPERM_AXONEME_ASSEMBLY	0.809886272729677	GOBP_RNA_PROCESSING	41.7203767228519	GOBP_ALANINE_TRANSPORT	1.25194829838113	GOBP_EAR_DEVELOPMENT	2.77688786595533	GOBP_REGULATION_OF_CELL_DIFFERENTIATION	8.53143710483995	GOBP_DISACCHARIDE_METABOLIC_PROCESS	4.35905003913093	GOBP_DNA_DEPENDENT_DNA_REPLICATION	33.1501172212612	GOBP_REGULATION_OF_CELL_CELL_ADHESION	21.4421053871534
GOBP_CILIUM_ORGANIZATION	7.17227307369441	GOBP_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY	0.809273173047093	GOBP_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	40.8266977817082	GOBP_INNER_DYNEIN_ARM_ASSEMBLY	1.25194829838113	GOBP_BEHAVIOR	2.77360874233489	GOBP_NEURON_PROJECTION_GUIDANCE	8.17477339019277	GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING	4.35905003913093	GOBP_DNA_REPAIR	29.6785948588772	GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	20.3900654976947
GOBP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	7.01848109209257	GOBP_DRUG_CATABOLIC_PROCESS	0.809273173047093	GOBP_AMIDE_BIOSYNTHETIC_PROCESS	40.6894256833868	GOBP_REGULATION_OF_CILIUM_MOVEMENT	1.2345829830377	GOBP_REGULATION_OF_POTASSIUM_ION_IMPORT	2.7418615868144	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	8.03297334259556	GOBP_MICROVILLUS_ORGANIZATION	4.34886294908182	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	29.2037543638818	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	20.3178997436892
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	7.01358735575831	GOBP_CELLULAR_RESPONSE_TO_EPINEPHRINE_STIMULUS	0.809273173047093	GOBP_REGULATION_OF_CATABOLIC_PROCESS	40.2523678783753	GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	1.2345829830377	GOBP_SENSORY_ORGAN_MORPHOGENESIS	2.60781608507342	GOBP_GLIOGENESIS	7.99476317465148	GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS	4.22949298750435	GOBP_MICROTUBULE_BASED_PROCESS	27.8626644578437	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	19.9963553684475
GOBP_ORGANIC_ACID_METABOLIC_PROCESS	6.93689326216466	GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	0.782746876038925	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	40.1301750859845	GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	1.2345829830377	GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	2.51807283700334	GOBP_ENSHEATHMENT_OF_NEURONS	7.9476000336513	GOBP_CHYLOMICRON_ASSEMBLY	4.22949298750435	GOBP_MEIOTIC_CELL_CYCLE	27.4443932154912	GOBP_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	19.3622879832179
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	6.85709216169763	GOBP_VITAMIN_D_METABOLIC_PROCESS	0.776907704314477	GOBP_DEFENSE_RESPONSE	40.0152355674314	GOBP_NEUROTRANSMITTER_LOADING_INTO_SYNAPTIC_VESICLE	1.2154811421749	GOBP_MUSCLE_ORGAN_MORPHOGENESIS	2.49613725932151	GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	7.89265679614912	GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	4.20011345786062	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	27.1697325362108	GOBP_DEFENSE_RESPONSE	19.314917221768
GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	6.84903999645322	GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	0.76229857291261	GOBP_RESPONSE_TO_CYTOKINE	39.9390790207582	GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION	1.18213259718233	GOBP_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY	2.42087048196215	GOBP_TAXIS	7.65077566098451	GOBP_POLYSACCHARIDE_DIGESTION	4.19248100463107	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	26.8992825876114	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	19.2069179424819
GOBP_CELL_PROJECTION_ASSEMBLY	6.73235463786118	GOBP_SEROTONIN_TRANSPORT	0.76162174188113	GOBP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	39.611096709446	GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	1.18077703584303	GOBP_EXCITATORY_SYNAPSE_ASSEMBLY	2.41506082487015	GOBP_SYNAPSE_ORGANIZATION	7.47693610434369	GOBP_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	4.19189801631013	GOBP_DNA_PACKAGING	26.6834290900306	GOBP_IMMUNE_EFFECTOR_PROCESS	19.1958746554873
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	6.64414844066222	GOBP_SPERM_CAPACITATION	0.76162174188113	GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	39.1936232161715	GOBP_CATECHOLAMINE_UPTAKE	1.18077703584303	GOBP_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	2.41412678485017	GOBP_MUSCLE_SYSTEM_PROCESS	7.25871703348141	GOBP_TERPENOID_METABOLIC_PROCESS	4.17613814932592	GOBP_SPINDLE_ORGANIZATION	25.9885841311481	GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	19.1081465610588
GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	6.59043535281551	GOBP_RESPONSE_TO_EPINEPHRINE	0.76162174188113	GOBP_MYELOID_LEUKOCYTE_ACTIVATION	38.1202889235517	GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY	1.11539170303354	GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	2.37310059557854	GOBP_SYNAPTIC_SIGNALING	7.19724580975008	GOBP_MIDGUT_DEVELOPMENT	4.10969331081011	GOBP_MEIOTIC_CELL_CYCLE_PROCESS	25.5843805543848	GOBP_IMMUNE_SYSTEM_DEVELOPMENT	18.5324239589266
GOBP_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	6.5649216206977	GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	0.76162174188113	GOBP_PROTEIN_CATABOLIC_PROCESS	38.0978704383394	GOBP_TACHYKININ_RECEPTOR_SIGNALING_PATHWAY	1.10763837798615	GOBP_NEPHRON_TUBULE_FORMATION	2.33148429916905	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	7.1915534519038	GOBP_LIPID_METABOLIC_PROCESS	4.10467300869772	GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	25.2003863101274	GOBP_ALPHA_BETA_T_CELL_ACTIVATION	18.0754148446596
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	6.4536536248088	GOBP_CORNIFICATION	0.747133265373983	GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	37.986298226605	GOBP_SHORT_TERM_MEMORY	1.10763837798615	GOBP_NEURON_PROJECTION_GUIDANCE	2.28504988751738	GOBP_REGULATION_OF_CELL_DEVELOPMENT	7.03138867259469	GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT	4.05760005087344	GOBP_CELL_CYCLE_CHECKPOINT	24.7336979482176	GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY	17.5813334663773
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	6.4343274574562	GOBP_SENSORY_PERCEPTION_OF_SMELL	0.732306341159893	GOBP_PROTEOLYSIS	37.9237231516129	GOBP_GAMMA_AMINOBUTYRIC_ACID_SECRETION	1.10763837798615	GOBP_INNER_EAR_MORPHOGENESIS	2.26523445469791	GOBP_REGULATION_OF_NEUROGENESIS	7.01075869084537	GOBP_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	4.04697314469015	GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT	24.042488072109	GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	17.4251189598592
GOBP_VASCULATURE_DEVELOPMENT	6.17597971627358	GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	0.725746668137349	GOBP_EXOCYTOSIS	37.8755886421561	GOBP_RESPONSE_TO_HISTAMINE	1.10763837798615	GOBP_TRANSMISSION_OF_NERVE_IMPULSE	2.21778805082115	GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	6.97650861379817	GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION	3.99832433207234	GOBP_CHROMOSOME_SEPARATION	23.9991883160054	GOBP_REGULATION_OF_CELL_ADHESION	17.1912253121691
GOBP_BLOOD_VESSEL_MORPHOGENESIS	6.15971545661964	GOBP_SKELETAL_MUSCLE_SATELLITE_CELL_DIFFERENTIATION	0.714346469834001	GOBP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	37.6538047520237	GOBP_PROTEIN_DEGLUTAMYLATION	1.10763837798615	GOBP_MUSCLE_CONTRACTION	2.18311657001955	GOBP_REGULATION_OF_AXONOGENESIS	6.94566662248002	GOBP_REGULATION_OF_SECRETION	3.98003033115389	GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	23.8083476011181	GOBP_REGULATION_OF_T_CELL_DIFFERENTIATION	17.1615954655242
GOBP_PROTEIN_PHOSPHORYLATION	6.11293408976677	GOBP_NOREPINEPHRINE_UPTAKE	0.714346469834001	GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	37.6258779347737	GOBP_UTERINE_SMOOTH_MUSCLE_CONTRACTION	1.10763837798615	GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS	2.18119990828594	GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	6.80319686342998	GOBP_STEROL_HOMEOSTASIS	3.9584227587325	GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	23.3846555409281	GOBP_ACTIVATION_OF_IMMUNE_RESPONSE	16.5934646743324
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	5.99960479838966	GOBP_ACROSOMAL_VESICLE_EXOCYTOSIS	0.714346469834001	GOBP_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	37.4555969944828	GOBP_EXCITATORY_CHEMICAL_SYNAPTIC_TRANSMISSION	1.10763837798615	GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.18119990828594	GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	6.51546159353812	GOBP_LIPID_HOMEOSTASIS	3.92222336346765	GOBP_MITOTIC_SPINDLE_ORGANIZATION	22.7116052708967	GOBP_CELL_CELL_ADHESION	16.2744740434708
GOBP_CARBOHYDRATE_METABOLIC_PROCESS	5.96489907839782	GOBP_SPONTANEOUS_NEUROTRANSMITTER_SECRETION	0.714346469834001	GOBP_RNA_SPLICING	37.2463221268587	GOBP_ACETATE_ESTER_TRANSPORT	1.10763837798615	GOBP_NEGATIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	2.17200680012202	GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	6.12132348791375	GOBP_RESPONSE_TO_EXTRACELLULAR_STIMULUS	3.88840988880311	GOBP_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	22.5934508913049	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	16.1898270283955
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	5.96111656456114	GOBP_PURKINJE_MYOCYTE_TO_VENTRICULAR_CARDIAC_MUSCLE_CELL_SIGNALING	0.714346469834001	GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	37.2104639153247	GOBP_GLUTAMATE_SECRETION	1.09714809365098	GOBP_PHASIC_SMOOTH_MUSCLE_CONTRACTION	2.17200680012202	GOBP_CELL_MIGRATION	6.05163732571507	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	3.84299211676415	GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	22.460002576707	GOBP_T_CELL_SELECTION	16.1693465943314
GOBP_ORGANELLE_ASSEMBLY	5.95714898986478	GOBP_SYNAPTIC_VESICLE_DOCKING	0.711431995236461	GOBP_SECRETION	36.6153026972184	GOBP_EXTRACELLULAR_TRANSPORT	1.0855860859849	GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.17200680012202	GOBP_MUSCLE_CONTRACTION	5.95072510544111	GOBP_LIPID_LOCALIZATION	3.74917347384673	GOBP_REGULATION_OF_NUCLEAR_DIVISION	22.1473618908682	GOBP_BIOLOGICAL_ADHESION	15.8957292917416
GOBP_CELL_CYCLE	5.95265065869007	GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	0.67830311628751	GOBP_RNA_CATABOLIC_PROCESS	36.3398506303089	GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	1.05507558004914	GOBP_STRIATED_MUSCLE_CONTRACTION	2.15018405867728	GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	5.86639747045535	GOBP_REGULATION_OF_PEPTIDE_SECRETION	3.74683523750988	GOBP_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	21.1755840544799	GOBP_INTERFERON_GAMMA_PRODUCTION	15.4549113076094
GOBP_NEGATIVE_REGULATION_OF_SIGNALING	5.77295260148437	GOBP_CILIUM_MOVEMENT	0.669352256917832	GOBP_MRNA_PROCESSING	36.1345569377643	GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING	1.04106300486347	GOBP_REGULATION_OF_CATION_TRANSMEMBRANE_TRANSPORT	2.11859659053298	GOBP_CELL_JUNCTION_ASSEMBLY	5.8659755845137	GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY	3.72744209226282	GOBP_CENTROMERE_COMPLEX_ASSEMBLY	21.1627898061724	GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	14.8755027861652
