0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.21016431388217	HALLMARK_KRAS_SIGNALING_UP	0.232486799551293	HALLMARK_MTORC1_SIGNALING	0.671675116850771	HALLMARK_ALLOGRAFT_REJECTION	0.292788619144438	HALLMARK_XENOBIOTIC_METABOLISM	0.518744212995885	HALLMARK_HYPOXIA	0.873132421075348	HALLMARK_APOPTOSIS	0.532314801544755	HALLMARK_COMPLEMENT	0.270816970645713	HALLMARK_KRAS_SIGNALING_UP	0.555227838233384	HALLMARK_KRAS_SIGNALING_DN	0.551439163131546	HALLMARK_MITOTIC_SPINDLE	0.295152182466953	HALLMARK_GLYCOLYSIS	0.195166867080619	HALLMARK_COAGULATION	1.0483668208321	HALLMARK_PEROXISOME	0.727159719046211	HALLMARK_DNA_REPAIR	0
HALLMARK_PANCREAS_BETA_CELLS	0.21016431388217	HALLMARK_ADIPOGENESIS	0.21110496336308	HALLMARK_ANDROGEN_RESPONSE	0.648411115795494	HALLMARK_ANDROGEN_RESPONSE	0.265611636860497	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.488948031680551	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.773004772795791	HALLMARK_P53_PATHWAY	0.532314801544755	HALLMARK_SPERMATOGENESIS	0.259652459944114	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.501388373650277	HALLMARK_GLYCOLYSIS	0.526746864735626	HALLMARK_IL2_STAT5_SIGNALING	0.120259660170867	HALLMARK_APOPTOSIS	0.185010011819333	HALLMARK_GLYCOLYSIS	0.986243272809644	HALLMARK_APOPTOSIS	0.423547581819136	HALLMARK_G2M_CHECKPOINT	0
HALLMARK_ANGIOGENESIS	0.155992992069186	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.174292156866298	HALLMARK_HYPOXIA	0.61499077304929	HALLMARK_PANCREAS_BETA_CELLS	0.265611636860497	HALLMARK_APOPTOSIS	0.477723390717512	HALLMARK_HEME_METABOLISM	0.690429225410644	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.515268575086287	HALLMARK_MITOTIC_SPINDLE	0.222810610375876	HALLMARK_ANDROGEN_RESPONSE	0.454265936573291	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.522982381250474	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0495285485846177	HALLMARK_P53_PATHWAY	0.185010011819333	HALLMARK_APICAL_SURFACE	0.97721599538706	HALLMARK_P53_PATHWAY	0.423547581819136	HALLMARK_APOPTOSIS	0
HALLMARK_BILE_ACID_METABOLISM	0.155992992069186	HALLMARK_DNA_REPAIR	0.157673127340602	HALLMARK_INFLAMMATORY_RESPONSE	0.576090687972184	HALLMARK_FATTY_ACID_METABOLISM	0.225460667852198	HALLMARK_MITOTIC_SPINDLE	0.431084188132005	HALLMARK_MYOGENESIS	0.638193841661625	HALLMARK_INFLAMMATORY_RESPONSE	0.47156534653613	HALLMARK_ADIPOGENESIS	0.206893268203697	HALLMARK_UV_RESPONSE_DN	0.440606534856324	HALLMARK_PANCREAS_BETA_CELLS	0.522982381250474	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_UV_RESPONSE_UP	0.903615055833049	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_NOTCH_SIGNALING	0
HALLMARK_FATTY_ACID_METABOLISM	0.152689861893296	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.157673127340602	HALLMARK_MYC_TARGETS_V2	0.567206034411701	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.20488468860142	HALLMARK_ESTROGEN_RESPONSE_LATE	0.338630178190725	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.612147105713021	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.398322876304597	HALLMARK_FATTY_ACID_METABOLISM	0.16689849947445	HALLMARK_UV_RESPONSE_UP	0.358397909814019	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.443969762065983	HALLMARK_HYPOXIA	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.878475163331023	HALLMARK_HYPOXIA	0	HALLMARK_ADIPOGENESIS	0
HALLMARK_PEROXISOME	0.135251847896521	HALLMARK_ANGIOGENESIS	0.157673127340602	HALLMARK_ANGIOGENESIS	0.519622065877594	HALLMARK_ANGIOGENESIS	0.20488468860142	HALLMARK_FATTY_ACID_METABOLISM	0.32088147526512	HALLMARK_PROTEIN_SECRETION	0.59731135469446	HALLMARK_FATTY_ACID_METABOLISM	0.356543732303568	HALLMARK_KRAS_SIGNALING_DN	0.135825055086484	HALLMARK_HEME_METABOLISM	0.347971765469637	HALLMARK_APICAL_JUNCTION	0.440935004496987	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_NOTCH_SIGNALING	0.840346590086146	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0
HALLMARK_GLYCOLYSIS	0.101561576972921	HALLMARK_BILE_ACID_METABOLISM	0.157673127340602	HALLMARK_APOPTOSIS	0.516563232970263	HALLMARK_HEDGEHOG_SIGNALING	0.181097492851382	HALLMARK_KRAS_SIGNALING_UP	0.302459614315682	HALLMARK_ADIPOGENESIS	0.439033985780407	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.354646703742779	HALLMARK_APOPTOSIS	0.118835851825016	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.340769625642336	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.401846103309134	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.786960396573425	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0
HALLMARK_P53_PATHWAY	0.0917680039763163	HALLMARK_FATTY_ACID_METABOLISM	0.155084358219825	HALLMARK_HEDGEHOG_SIGNALING	0.46764599620207	HALLMARK_XENOBIOTIC_METABOLISM	0.177181595492566	HALLMARK_MTORC1_SIGNALING	0.298702066185487	HALLMARK_FATTY_ACID_METABOLISM	0.356543732303568	HALLMARK_DNA_REPAIR	0.285819866407921	HALLMARK_UV_RESPONSE_UP	0.104219854010874	HALLMARK_APICAL_JUNCTION	0.340769625642336	HALLMARK_COMPLEMENT	0.387656683929969	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.699214677950182	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_ANDROGEN_RESPONSE	0
HALLMARK_SPERMATOGENESIS	0.0896768538782291	HALLMARK_COMPLEMENT	0.135271038475044	HALLMARK_UV_RESPONSE_UP	0.45375937302818	HALLMARK_UV_RESPONSE_DN	0.174635874105962	HALLMARK_TGF_BETA_SIGNALING	0.295306991982438	HALLMARK_ANDROGEN_RESPONSE	0.354646703742779	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.285819866407921	HALLMARK_APICAL_JUNCTION	0.0976755226771843	HALLMARK_COMPLEMENT	0.293576676791708	HALLMARK_IL2_STAT5_SIGNALING	0.371630508972894	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_MYC_TARGETS_V1	0.699214677950182	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_MYOGENESIS	0
HALLMARK_INFLAMMATORY_RESPONSE	0.0688701399740725	HALLMARK_GLYCOLYSIS	0.103444611979395	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.425386162600421	HALLMARK_KRAS_SIGNALING_DN	0.174635874105962	HALLMARK_DNA_REPAIR	0.264427334441871	HALLMARK_XENOBIOTIC_METABOLISM	0.328783928621632	HALLMARK_GLYCOLYSIS	0.27307111322426	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0806149229019075	HALLMARK_IL2_STAT5_SIGNALING	0.27952601889418	HALLMARK_XENOBIOTIC_METABOLISM	0.341848847278772	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_DNA_REPAIR	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.522208767803331	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_PROTEIN_SECRETION	0
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0677227107661456	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.069942632082007	HALLMARK_FATTY_ACID_METABOLISM	0.420748871967302	HALLMARK_MITOTIC_SPINDLE	0.101654979538178	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.264427334441871	HALLMARK_TGF_BETA_SIGNALING	0.317626971318277	HALLMARK_HEDGEHOG_SIGNALING	0.258195837692327	HALLMARK_IL2_STAT5_SIGNALING	0.0756747137548589	HALLMARK_MITOTIC_SPINDLE	0.236602291053944	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.291930356467394	HALLMARK_APOPTOSIS	0	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_INFLAMMATORY_RESPONSE	0.522208767803331	HALLMARK_ADIPOGENESIS	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0
HALLMARK_APICAL_JUNCTION	0.0677227107661456	HALLMARK_APICAL_JUNCTION	0.0691813295342639	HALLMARK_ESTROGEN_RESPONSE_LATE	0.350659822263028	HALLMARK_IL2_STAT5_SIGNALING	0.0824584558028254	HALLMARK_HEME_METABOLISM	0.237702177926116	HALLMARK_COAGULATION	0.311638515964945	HALLMARK_UV_RESPONSE_UP	0.224786324855237	HALLMARK_XENOBIOTIC_METABOLISM	0.0667474640963207	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.236602291053944	HALLMARK_FATTY_ACID_METABOLISM	0.228404843658602	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_FATTY_ACID_METABOLISM	0.443058122374196	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0
HALLMARK_ADIPOGENESIS	0.0604814616350168	HALLMARK_ALLOGRAFT_REJECTION	0.0614729029452714	HALLMARK_SPERMATOGENESIS	0.345864838978225	HALLMARK_HYPOXIA	0.0819890845675484	HALLMARK_PEROXISOME	0.237702177926116	HALLMARK_UV_RESPONSE_DN	0.29163724448242	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.210828524312363	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0361250144660381	HALLMARK_INFLAMMATORY_RESPONSE	0.236602291053944	HALLMARK_MTORC1_SIGNALING	0.215395902231794	HALLMARK_ADIPOGENESIS	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_E2F_TARGETS	0.42626899122272	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_APICAL_JUNCTION	0
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0499630509212229	HALLMARK_MYOGENESIS	0.0473321734091854	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.329161544226566	HALLMARK_MTORC1_SIGNALING	0.059274309714487	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.183658494932549	HALLMARK_HEDGEHOG_SIGNALING	0.258195837692327	HALLMARK_ESTROGEN_RESPONSE_LATE	0.174241497627481	HALLMARK_MYOGENESIS	0.0198092243992753	HALLMARK_ADIPOGENESIS	0.220248660261082	HALLMARK_G2M_CHECKPOINT	0.181550043268896	HALLMARK_ESTROGEN_RESPONSE_LATE	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0	HALLMARK_G2M_CHECKPOINT	0.381382224922108	HALLMARK_MYOGENESIS	0	HALLMARK_APICAL_SURFACE	0
HALLMARK_IL2_STAT5_SIGNALING	0.0451366619125615	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0441030893819074	HALLMARK_GLYCOLYSIS	0.310112896975926	HALLMARK_G2M_CHECKPOINT	0.0433069469447243	HALLMARK_APICAL_JUNCTION	0.183658494932549	HALLMARK_APOPTOSIS	0.255813286269984	HALLMARK_IL2_STAT5_SIGNALING	0.163591250777653	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_KRAS_SIGNALING_DN	0.146777152567716	HALLMARK_APOPTOSIS	0.171738999752381	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0.300254056439329	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_HEDGEHOG_SIGNALING	0
HALLMARK_HYPOXIA	0.0391720832048942	HALLMARK_HYPOXIA	0.0403742486748892	HALLMARK_P53_PATHWAY	0.287572110934289	HALLMARK_GLYCOLYSIS	0.0433069469447243	HALLMARK_SPERMATOGENESIS	0.175718904496238	HALLMARK_UV_RESPONSE_UP	0.224786324855237	HALLMARK_ADIPOGENESIS	0.147984518129819	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_P53_PATHWAY	0.129065871359954	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0646200644606011	HALLMARK_MYOGENESIS	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_KRAS_SIGNALING_UP	0.281536498704982	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_COMPLEMENT	0
HALLMARK_UV_RESPONSE_DN	0.028272130937245	HALLMARK_MTORC1_SIGNALING	0.0370453054336761	HALLMARK_ADIPOGENESIS	0.259557464903546	HALLMARK_P53_PATHWAY	0.0390474562625404	HALLMARK_INFLAMMATORY_RESPONSE	0.145199597692205	HALLMARK_APICAL_JUNCTION	0.210828524312363	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.142740035243772	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0889015210516619	HALLMARK_HYPOXIA	0.0615336276594402	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_XENOBIOTIC_METABOLISM	0.272765026827371	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0
HALLMARK_G2M_CHECKPOINT	0.0249589299209654	HALLMARK_APOPTOSIS	0.0225530836281543	HALLMARK_MYOGENESIS	0.152795101871718	HALLMARK_UV_RESPONSE_UP	0.0317841781112275	HALLMARK_ALLOGRAFT_REJECTION	0.132302935612555	HALLMARK_KRAS_SIGNALING_DN	0.0892757374210153	HALLMARK_MTORC1_SIGNALING	0.105272978141854	HALLMARK_DNA_REPAIR	0	HALLMARK_XENOBIOTIC_METABOLISM	0.0741806713579639	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_MYOGENESIS	0.152397238383508	HALLMARK_APICAL_JUNCTION	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0
HALLMARK_MYOGENESIS	0.0172827321220584	HALLMARK_IL2_STAT5_SIGNALING	0.00957550533222008	HALLMARK_KRAS_SIGNALING_DN	0.149579846674697	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0303871890659409	HALLMARK_UV_RESPONSE_DN	0.0774758357931955	HALLMARK_G2M_CHECKPOINT	0.0822990698313612	HALLMARK_UV_RESPONSE_DN	0.0892757374210153	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0412204477097808	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_COMPLEMENT	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_MTORC1_SIGNALING	0
HALLMARK_UV_RESPONSE_UP	0.0172089104574446	HALLMARK_XENOBIOTIC_METABOLISM	0.00750671408215996	HALLMARK_APICAL_JUNCTION	0.0954874832033441	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0286914006441448	HALLMARK_G2M_CHECKPOINT	0.0710630986451963	HALLMARK_KRAS_SIGNALING_UP	0.0404164656870054	HALLMARK_KRAS_SIGNALING_DN	0.0892757374210153	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_COMPLEMENT	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_MYC_TARGETS_V1	0
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0131362617650727	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.00727380414424996	HALLMARK_MITOTIC_SPINDLE	0.088567531772138	HALLMARK_APICAL_JUNCTION	0.0286914006441448	HALLMARK_UV_RESPONSE_UP	0.0550165131938719	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0110613008672484	HALLMARK_MYOGENESIS	0.0415330897784605	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_DNA_REPAIR	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_DNA_REPAIR	0	HALLMARK_COMPLEMENT	0	HALLMARK_MYC_TARGETS_V2	0
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_COMPLEMENT	0.0730432551636811	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0211395184883648	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0420045324302109	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_KRAS_SIGNALING_UP	0.0404164656870054	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_E2F_TARGETS	0	HALLMARK_ADIPOGENESIS	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0
