0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value
HALLMARK_XENOBIOTIC_METABOLISM	0.243298886437602	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.358606675132625	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.271432423883995	HALLMARK_MTORC1_SIGNALING	0.332217132575092	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.478678102352222	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.1927615339601	HALLMARK_DNA_REPAIR	0.58790083287197	HALLMARK_MYOGENESIS	0.422742445537816	HALLMARK_APICAL_JUNCTION	0.437398909028264	HALLMARK_UV_RESPONSE_DN	0.414082077079341	HALLMARK_APOPTOSIS	0.194453417512119	HALLMARK_G2M_CHECKPOINT	0.569112444169874	HALLMARK_APOPTOSIS	0
HALLMARK_E2F_TARGETS	0.224800308887653	HALLMARK_KRAS_SIGNALING_DN	0.356292589955546	HALLMARK_UV_RESPONSE_DN	0.237409083541271	HALLMARK_APICAL_SURFACE	0.307018446253888	HALLMARK_KRAS_SIGNALING_UP	0.405803906076414	HALLMARK_MITOTIC_SPINDLE	1.03298177268262	HALLMARK_TGF_BETA_SIGNALING	0.506217767802842	HALLMARK_APICAL_JUNCTION	0.422742445537816	HALLMARK_SPERMATOGENESIS	0.389847939344461	HALLMARK_G2M_CHECKPOINT	0.407019328847834	HALLMARK_GLYCOLYSIS	0.194453417512119	HALLMARK_ALLOGRAFT_REJECTION	0.525928247079954	HALLMARK_NOTCH_SIGNALING	0
HALLMARK_HYPOXIA	0.201201810442155	HALLMARK_PEROXISOME	0.337225172286111	HALLMARK_XENOBIOTIC_METABOLISM	0.219224667059484	HALLMARK_HEDGEHOG_SIGNALING	0.307018446253888	HALLMARK_IL2_STAT5_SIGNALING	0.384762522778072	HALLMARK_ESTROGEN_RESPONSE_EARLY	1.02304578527032	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.506217767802842	HALLMARK_SPERMATOGENESIS	0.382840244369993	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.285315219514319	HALLMARK_HEDGEHOG_SIGNALING	0.407019328847834	HALLMARK_UV_RESPONSE_DN	0.157570309625534	HALLMARK_HEME_METABOLISM	0.48808721275887	HALLMARK_ADIPOGENESIS	0
HALLMARK_INFLAMMATORY_RESPONSE	0.179753970336306	HALLMARK_ANDROGEN_RESPONSE	0.301749253200851	HALLMARK_MITOTIC_SPINDLE	0.159972296850217	HALLMARK_XENOBIOTIC_METABOLISM	0.244454152459844	HALLMARK_COMPLEMENT	0.382597676341876	HALLMARK_APICAL_JUNCTION	0.918918903521248	HALLMARK_ANGIOGENESIS	0.506217767802842	HALLMARK_UV_RESPONSE_DN	0.376236547854765	HALLMARK_MITOTIC_SPINDLE	0.241632601819198	HALLMARK_ALLOGRAFT_REJECTION	0.368099331919948	HALLMARK_KRAS_SIGNALING_UP	0.105744192454138	HALLMARK_MYOGENESIS	0.437979143395266	HALLMARK_ESTROGEN_RESPONSE_EARLY	0
HALLMARK_IL2_STAT5_SIGNALING	0.179753970336306	HALLMARK_HYPOXIA	0.268911239551385	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.118791462786465	HALLMARK_PEROXISOME	0.174583653397441	HALLMARK_PANCREAS_BETA_CELLS	0.364638016839723	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.848022473365221	HALLMARK_UV_RESPONSE_UP	0.396016065396567	HALLMARK_XENOBIOTIC_METABOLISM	0.353389080390848	HALLMARK_PEROXISOME	0.241632601819198	HALLMARK_HEME_METABOLISM	0.334442039894613	HALLMARK_APICAL_JUNCTION	0.0769453361395754	HALLMARK_COAGULATION	0.311602484084015	HALLMARK_ESTROGEN_RESPONSE_LATE	0
HALLMARK_GLYCOLYSIS	0.160792206233863	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.256666046843668	HALLMARK_ESTROGEN_RESPONSE_LATE	0.108768158260704	HALLMARK_KRAS_SIGNALING_DN	0.156748102932436	HALLMARK_MTORC1_SIGNALING	0.356654018132837	HALLMARK_MYC_TARGETS_V1	0.848022473365221	HALLMARK_ESTROGEN_RESPONSE_LATE	0.368944497113764	HALLMARK_HEME_METABOLISM	0.311916510957351	HALLMARK_MYOGENESIS	0.20186451761261	HALLMARK_MITOTIC_SPINDLE	0.256008644048726	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0	HALLMARK_IL2_STAT5_SIGNALING	0.311602484084015	HALLMARK_ANDROGEN_RESPONSE	0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.160217571826913	HALLMARK_HEDGEHOG_SIGNALING	0.220080773809042	HALLMARK_ADIPOGENESIS	0.104674128008372	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.142106098651729	HALLMARK_GLYCOLYSIS	0.356654018132837	HALLMARK_ALLOGRAFT_REJECTION	0.784028697890169	HALLMARK_HYPOXIA	0.349489872337624	HALLMARK_FATTY_ACID_METABOLISM	0.283287558150134	HALLMARK_GLYCOLYSIS	0.159323033926045	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.216879375957296	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_APOPTOSIS	0.294281228788886	HALLMARK_MYOGENESIS	0
HALLMARK_COMPLEMENT	0.140199107584536	HALLMARK_MTORC1_SIGNALING	0.201540380070967	HALLMARK_INFLAMMATORY_RESPONSE	0.104674128008372	HALLMARK_COAGULATION	0.116472260635992	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.285590997286772	HALLMARK_MTORC1_SIGNALING	0.748596976504906	HALLMARK_SPERMATOGENESIS	0.346617298163764	HALLMARK_MITOTIC_SPINDLE	0.235808095565502	HALLMARK_UV_RESPONSE_UP	0.159323033926045	HALLMARK_INFLAMMATORY_RESPONSE	0.185021447134914	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_MTORC1_SIGNALING	0.294281228788886	HALLMARK_PROTEIN_SECRETION	0
HALLMARK_HEME_METABOLISM	0.138926955738666	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.149533224006842	HALLMARK_APOPTOSIS	0.0944945597382373	HALLMARK_IL2_STAT5_SIGNALING	0.116472260635992	HALLMARK_XENOBIOTIC_METABOLISM	0.265585521493855	HALLMARK_COMPLEMENT	0.720669104679684	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.321205022341316	HALLMARK_BILE_ACID_METABOLISM	0.215932103555315	HALLMARK_P53_PATHWAY	0.126088715844937	HALLMARK_UV_RESPONSE_UP	0.171254667806054	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_GLYCOLYSIS	0.294281228788886	HALLMARK_INTERFERON_ALPHA_RESPONSE	0
HALLMARK_FATTY_ACID_METABOLISM	0.119430106538075	HALLMARK_P53_PATHWAY	0.149533224006842	HALLMARK_UV_RESPONSE_UP	0.0944945597382373	HALLMARK_GLYCOLYSIS	0.105661351446952	HALLMARK_FATTY_ACID_METABOLISM	0.229820149047778	HALLMARK_HEME_METABOLISM	0.717370163849102	HALLMARK_FATTY_ACID_METABOLISM	0.251102480956653	HALLMARK_ADIPOGENESIS	0.167638291463315	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.108495930265508	HALLMARK_P53_PATHWAY	0.136714435418399	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_P53_PATHWAY	0.249532524956397	HALLMARK_INTERFERON_GAMMA_RESPONSE	0
HALLMARK_P53_PATHWAY	0.115446213842799	HALLMARK_UV_RESPONSE_DN	0.149533224006842	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0699514010307928	HALLMARK_P53_PATHWAY	0.0793859553223057	HALLMARK_PEROXISOME	0.186674476306144	HALLMARK_FATTY_ACID_METABOLISM	0.658535535822226	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.227195036312673	HALLMARK_APOPTOSIS	0.154526820615657	HALLMARK_KRAS_SIGNALING_UP	0.0806677849922809	HALLMARK_XENOBIOTIC_METABOLISM	0.127061193199686	HALLMARK_DNA_REPAIR	0	HALLMARK_COMPLEMENT	0.174600031325962	HALLMARK_APICAL_JUNCTION	0
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0969796604359634	HALLMARK_FATTY_ACID_METABOLISM	0.143298202035283	HALLMARK_COMPLEMENT	0.0354994748755936	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0611763205366904	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.160685593607081	HALLMARK_UV_RESPONSE_DN	0.624711251907431	HALLMARK_MITOTIC_SPINDLE	0.206124811052865	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.115477184689709	HALLMARK_HYPOXIA	0.056364975025614	HALLMARK_MYOGENESIS	0.0631384320797952	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_KRAS_SIGNALING_DN	0.174600031325962	HALLMARK_APICAL_SURFACE	0
HALLMARK_MITOTIC_SPINDLE	0.0890507826027593	HALLMARK_BILE_ACID_METABOLISM	0.096141477478881	HALLMARK_MYOGENESIS	0.0242984487294049	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0318903984716415	HALLMARK_HYPOXIA	0.131406939419539	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.606185222564106	HALLMARK_COMPLEMENT	0.201302867079065	HALLMARK_KRAS_SIGNALING_UP	0.0773626709189921	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0346359985528987	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_HEDGEHOG_SIGNALING	0
HALLMARK_PEROXISOME	0.0890507826027593	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0845234877511534	HALLMARK_HYPOXIA	0	HALLMARK_HYPOXIA	0.0291696700914516	HALLMARK_MYOGENESIS	0.131406939419539	HALLMARK_PEROXISOME	0.559291328771732	HALLMARK_ADIPOGENESIS	0.142517013256409	HALLMARK_COMPLEMENT	0.071861889301865	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_ADIPOGENESIS	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_COMPLEMENT	0
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0669778948878424	HALLMARK_KRAS_SIGNALING_UP	0.083072593282378	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0110538694263234	HALLMARK_UV_RESPONSE_UP	0.115061339195763	HALLMARK_TGF_BETA_SIGNALING	0.497449035072233	HALLMARK_IL2_STAT5_SIGNALING	0.142517013256409	HALLMARK_KRAS_SIGNALING_DN	0.071861889301865	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0
HALLMARK_KRAS_SIGNALING_DN	0.0536368600064338	HALLMARK_COMPLEMENT	0.0753521007459241	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_P53_PATHWAY	0.0874152260243099	HALLMARK_NOTCH_SIGNALING	0.497449035072233	HALLMARK_MTORC1_SIGNALING	0.130456879695091	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0577352443603635	HALLMARK_DNA_REPAIR	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0
HALLMARK_APOPTOSIS	0.044163893238707	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0639629084718244	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0707448033926865	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.497449035072233	HALLMARK_GLYCOLYSIS	0.130456879695091	HALLMARK_HYPOXIA	0.0537096631282345	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_MTORC1_SIGNALING	0
HALLMARK_MTORC1_SIGNALING	0.044163893238707	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0562282803778142	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_KRAS_SIGNALING_DN	0.0471990254877236	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.497449035072233	HALLMARK_XENOBIOTIC_METABOLISM	0.0925614705305508	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_DNA_REPAIR	0	HALLMARK_MYOGENESIS	0	HALLMARK_DNA_REPAIR	0	HALLMARK_E2F_TARGETS	0
HALLMARK_MYOGENESIS	0.0345593818430851	HALLMARK_MYOGENESIS	0.050993391161686	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_DNA_REPAIR	0	HALLMARK_APICAL_JUNCTION	0.0335010789926128	HALLMARK_KRAS_SIGNALING_UP	0.441988870043159	HALLMARK_KRAS_SIGNALING_DN	0.0565054675350935	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_ADIPOGENESIS	0	HALLMARK_APOPTOSIS	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_MYC_TARGETS_V1	0
HALLMARK_APICAL_JUNCTION	0.0345593818430851	HALLMARK_XENOBIOTIC_METABOLISM	0.035487288002815	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_KRAS_SIGNALING_DN	0.417796540431469	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0202194848975592	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_MYC_TARGETS_V2	0
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0172189090428171	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_ADIPOGENESIS	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_COAGULATION	0.412356147798793	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0	HALLMARK_APICAL_JUNCTION	0	HALLMARK_ESTROGEN_RESPONSE_EARLY	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.381880128753989	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_DNA_REPAIR	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_INFLAMMATORY_RESPONSE	0
HALLMARK_IL6_JAK_STAT3_SIGNALING	0	HALLMARK_MITOTIC_SPINDLE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_DNA_REPAIR	0	HALLMARK_PANCREAS_BETA_CELLS	0.381880128753989	HALLMARK_APOPTOSIS	0	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_XENOBIOTIC_METABOLISM	0
HALLMARK_DNA_REPAIR	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_ESTROGEN_RESPONSE_LATE	0.353425758083563	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_NOTCH_SIGNALING	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_COMPLEMENT	0	HALLMARK_APICAL_JUNCTION	0	HALLMARK_FATTY_ACID_METABOLISM	0
HALLMARK_G2M_CHECKPOINT	0	HALLMARK_TGF_BETA_SIGNALING	0	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_APICAL_JUNCTION	0	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_HEDGEHOG_SIGNALING	0.338863308018469	HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_GLYCOLYSIS	0
HALLMARK_NOTCH_SIGNALING	0	HALLMARK_DNA_REPAIR	0	HALLMARK_E2F_TARGETS	0	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_XENOBIOTIC_METABOLISM	0.288881007068237	HALLMARK_PROTEIN_SECRETION	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0
HALLMARK_ADIPOGENESIS	0	HALLMARK_G2M_CHECKPOINT	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_INTERFERON_ALPHA_RESPONSE	0	HALLMARK_INFLAMMATORY_RESPONSE	0.137294493205446	HALLMARK_APICAL_SURFACE	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_E2F_TARGETS	0	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0	HALLMARK_P53_PATHWAY	0
HALLMARK_ANDROGEN_RESPONSE	0	HALLMARK_APOPTOSIS	0	HALLMARK_MYC_TARGETS_V2	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_INTERFERON_GAMMA_RESPONSE	0	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0	HALLMARK_HEDGEHOG_SIGNALING	0	HALLMARK_APICAL_SURFACE	0	HALLMARK_E2F_TARGETS	0	HALLMARK_MTORC1_SIGNALING	0	HALLMARK_MYC_TARGETS_V1	0	HALLMARK_E2F_TARGETS	0	HALLMARK_UV_RESPONSE_UP	0
