0	0_value	1	1_value	2	2_value	3	3_value	4	4_value	5	5_value	6	6_value	7	7_value	8	8_value	9	9_value	10	10_value	11	11_value	12	12_value	13	13_value	14	14_value
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	1.90179673282237	GOBP_NEURON_MIGRATION	2.577536934187	GOBP_OSTEOBLAST_DIFFERENTIATION	4.02253313681226	GOBP_SECRETION_BY_TISSUE	1.35996647728665	GOBP_EPITHELIAL_CELL_PROLIFERATION	2.10631391617564	GOBP_ENDOSOMAL_TRANSPORT	2.72071805640775	GOBP_LIPID_METABOLIC_PROCESS	2.09292873877012	GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	1.91306811798935	GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	2.04829434950901	GOBP_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS	2.60934025205631	GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	1.7734604366711	GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	5.43483921333764	GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	3.48209610222865	GOBP_REGULATION_OF_CELL_CYCLE	15.7611051428091	GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	2.55047151890639
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1.86714250845239	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	2.52267054433608	GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY	3.95323667784532	GOBP_SULFUR_AMINO_ACID_CATABOLIC_PROCESS	1.34192970455713	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	2.0338711292372	GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK	2.65226493789466	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	2.08133870361617	GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	1.84672471280123	GOBP_COLLAGEN_FIBRIL_ORGANIZATION	1.90317488042011	GOBP_VESICLE_DOCKING	2.60934025205631	GOBP_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	1.7734604366711	GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	5.41171623891243	GOBP_PLACENTA_DEVELOPMENT	3.41005545457755	GOBP_SISTER_CHROMATID_SEGREGATION	13.6411220048722	GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	2.33605987851725
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.828511505458	GOBP_CELL_PART_MORPHOGENESIS	2.40449476740952	GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	3.83951799220935	GOBP_PHAGOLYSOSOME_ASSEMBLY	1.34192970455713	GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS	2.02362966552943	GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS	2.64643828883931	GOBP_DEFENSE_RESPONSE	2.07780274694519	GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	1.84330381284733	GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	1.88779064740616	GOBP_GANGLION_DEVELOPMENT	2.60934025205631	GOBP_POSITIVE_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	1.7734604366711	GOBP_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	5.37853272949572	GOBP_PROTEIN_FOLDING	3.40284840276017	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	13.3802133307707	GOBP_NUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	2.15829671244804
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	1.82687240362156	GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	2.35525108066756	GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	3.81141635803755	GOBP_INTRACELLULAR_STEROL_TRANSPORT	1.34192970455713	GOBP_REGULATION_OF_NEUROGENESIS	2.00145665967745	GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION	2.56068666135626	GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	2.03013179611503	GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	1.8285775137027	GOBP_CELL_AGGREGATION	1.88779064740616	GOBP_NEURON_DIFFERENTIATION	2.53786685564067	GOBP_CELL_CELL_JUNCTION_ORGANIZATION	1.63369090963087	GOBP_MUSCLE_ORGAN_DEVELOPMENT	5.30139977987628	GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	3.40284840276017	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	12.707075748256	GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	2.01285465171287
GOBP_REGULATION_OF_ANION_TRANSPORT	1.73930909172491	GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT	2.35340119943623	GOBP_EMBRYO_DEVELOPMENT	3.74853849186536	GOBP_NEGATIVE_REGULATION_OF_STEROL_TRANSPORT	1.34192970455713	GOBP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	1.96591072694502	GOBP_ORGANIC_ACID_TRANSPORT	2.29211790110425	GOBP_REGULATION_OF_VASCULAR_PERMEABILITY	1.99479392059205	GOBP_POSITIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS	1.77244064295799	GOBP_RESPONSE_TO_HEAT	1.81813860137229	GOBP_MRNA_METABOLIC_PROCESS	2.51131523265453	GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	1.60962254706808	GOBP_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	5.28986959465484	GOBP_APOPTOTIC_PROCESS	3.31214529901504	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	12.3661971245323	GOBP_SMALL_MOLECULE_METABOLIC_PROCESS	1.90713412254015
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	1.71955440630467	GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION	2.33220651230993	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	3.71513698426731	GOBP_AUTOCRINE_SIGNALING	1.34192970455713	GOBP_OLIGODENDROCYTE_DIFFERENTIATION	1.96591072694502	GOBP_PHOTOPERIODISM	2.28246644566164	GOBP_REGULATION_OF_BONE_MINERALIZATION	1.98120588312013	GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	1.77244064295799	GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	1.81429548307273	GOBP_AMINE_BIOSYNTHETIC_PROCESS	2.49902368351654	GOBP_LAMELLIPODIUM_ORGANIZATION	1.60962254706808	GOBP_MUSCLE_TISSUE_DEVELOPMENT	4.6388761565007	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	3.28683429371151	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	12.3610788045711	GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	1.85049542884445
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY	1.71905981794684	GOBP_NEUROTRANSMITTER_TRANSPORT	2.30322122684217	GOBP_VASCULATURE_DEVELOPMENT	3.6539201458322	GOBP_PYRUVATE_BIOSYNTHETIC_PROCESS	1.34192970455713	GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	1.95537229583757	GOBP_MELANOCYTE_DIFFERENTIATION	2.28246644566164	GOBP_SPROUTING_ANGIOGENESIS	1.95072414085666	GOBP_ALDITOL_METABOLIC_PROCESS	1.77244064295799	GOBP_REGULATION_OF_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	1.81429548307273	GOBP_ORGANELLE_MEMBRANE_FUSION	2.49902368351654	GOBP_BLASTOCYST_DEVELOPMENT	1.47570599327352	GOBP_MUSCLE_CELL_DIFFERENTIATION	4.58200315029873	GOBP_CELLULAR_MACROMOLECULE_CATABOLIC_PROCESS	3.20788291116674	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	11.8610678879061	GOBP_PRIMARY_ALCOHOL_METABOLIC_PROCESS	1.83518919436312
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	1.69335211043283	GOBP_CATION_TRANSPORT	2.29085524149254	GOBP_RESPONSE_TO_ENDOGENOUS_STIMULUS	3.63851246404206	GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION	1.34192970455713	GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION	1.94056577127957	GOBP_PIGMENT_GRANULE_LOCALIZATION	2.23692748757623	GOBP_REGULATION_OF_OSSIFICATION	1.95072414085666	GOBP_LIPID_TRANSLOCATION	1.77244064295799	GOBP_PEPTIDE_CROSS_LINKING	1.76621654968667	GOBP_EXOCYTOSIS	2.44640857353263	GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	1.47570599327352	GOBP_REGULATION_OF_MUSCLE_CONTRACTION	4.55004964675906	GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	3.16478701753128	GOBP_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	11.4259808737241	GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS	1.82612786735566
GOBP_POSITIVE_REGULATION_OF_URINE_VOLUME	1.66099822917774	GOBP_MEMORY	2.28298635070929	GOBP_BIOMINERALIZATION	3.60403681753395	GOBP_ACTIN_NUCLEATION	1.34192970455713	GOBP_GLIAL_CELL_FATE_COMMITMENT	1.93071370116291	GOBP_ESTABLISHMENT_OF_PIGMENT_GRANULE_LOCALIZATION	2.23692748757623	GOBP_RESPONSE_TO_BACTERIUM	1.94855095114153	GOBP_PH_ELEVATION	1.77244064295799	GOBP_STEM_CELL_DIFFERENTIATION	1.73565395403483	GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	2.42938459845218	GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER	1.47570599327352	GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	4.39432020363315	GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN	3.11747205968929	GOBP_MICROTUBULE_BASED_PROCESS	11.3085116873043	GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS	1.78396826866773
GOBP_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	1.61473297446584	GOBP_SIGNAL_RELEASE	2.21049369578447	GOBP_SKELETAL_SYSTEM_DEVELOPMENT	3.29544003721616	GOBP_REGULATION_OF_ACTIN_NUCLEATION	1.34192970455713	GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION	1.93071370116291	GOBP_TRANSITION_METAL_ION_TRANSPORT	2.1891152950976	GOBP_OSSIFICATION	1.94335888209499	GOBP_SPERM_CAPACITATION	1.77244064295799	GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION	1.60754644584923	GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE	2.41906608019961	GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	1.47514778179972	GOBP_SKELETAL_MUSCLE_ADAPTATION	4.17474554051817	GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS	3.11747205968929	GOBP_SPINDLE_ORGANIZATION	10.6025209938599	GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	1.69077900080041
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	1.57141859610339	GOBP_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	2.16219241709965	GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION	3.29005697161461	GOBP_GLAND_MORPHOGENESIS	1.33416326785218	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	1.9067181333775	GOBP_REGULATION_OF_CIRCADIAN_RHYTHM	2.1891152950976	GOBP_TERPENOID_METABOLIC_PROCESS	1.87534753775944	GOBP_INHIBITORY_POSTSYNAPTIC_POTENTIAL	1.77244064295799	GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.60754644584923	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	2.41906608019961	GOBP_POSITIVE_REGULATION_OF_WOUND_HEALING	1.40420515956252	GOBP_MUSCLE_FIBER_DEVELOPMENT	4.1386064441801	GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	3.1151512933647	GOBP_CHROMOSOME_SEPARATION	10.1092076021196	GOBP_GLYCEROL_3_PHOSPHATE_METABOLIC_PROCESS	1.62744511665576
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	1.57141859610339	GOBP_POSTSYNAPTIC_SPECIALIZATION_ORGANIZATION	2.16219241709965	GOBP_APPENDAGE_DEVELOPMENT	3.2538756293602	GOBP_STEROL_TRANSPORT	1.3282237610911	GOBP_CELL_POPULATION_PROLIFERATION	1.88204249391736	GOBP_METAL_ION_TRANSPORT	2.16866668280581	GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS	1.87472477849736	GOBP_REGULATION_OF_MEMBRANE_LIPID_DISTRIBUTION	1.77244064295799	GOBP_AGGREPHAGY	1.60754644584923	GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	2.38863270772395	GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION	1.36293653438876	GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION	4.05892664686165	GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT	3.03038288162735	GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	10.1092076021196	GOBP_2_OXOGLUTARATE_METABOLIC_PROCESS	1.62744511665576
GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	1.56269021642672	GOBP_AXON_DEVELOPMENT	2.139806191962	GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	3.20949720851848			GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	1.87432613468633	GOBP_ORGANIC_HYDROXY_COMPOUND_BIOSYNTHETIC_PROCESS	2.12904157575823	GOBP_RETINOL_METABOLIC_PROCESS	1.87263894787298	GOBP_INORGANIC_ANION_TRANSPORT	1.74467435800339	GOBP_SELECTIVE_AUTOPHAGY	1.60754644584923	GOBP_NEUROTRANSMITTER_TRANSPORT	2.34736995409049	GOBP_CELL_JUNCTION_MAINTENANCE	1.36293653438876	GOBP_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	3.97815420751045	GOBP_RESPONSE_TO_SALT_STRESS	2.96929448778046	GOBP_MITOTIC_SPINDLE_ORGANIZATION	9.58924135814739	GOBP_LIPID_DROPLET_ORGANIZATION	1.62744511665576
